customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
32653,2021-04-21,US,28,Female,Gold,Organic
32654,2022-10-01,UK,41,Female,Bronze,Organic
32655,2022-04-20,IN,34,Male,Bronze,Social
32656,2022-11-28,AU,50,Female,Gold,Organic
32657,2021-08-16,UK,18,Male,Bronze,Paid Search
32658,2021-06-09,US,18,Female,Bronze,Email
32659,2021-04-21,CA,35,Male,Bronze,Referral
32660,2021-04-15,US,41,Female,Bronze,Paid Search
32661,2021-03-21,DE,39,Male,Silver,Paid Search
32662,2021-10-11,CA,51,Male,Bronze,Paid Search
32663,2023-05-27,US,40,Female,Bronze,Organic
32664,2022-10-27,US,18,Female,Bronze,Social
32665,2021-10-02,US,30,Male,Bronze,Paid Search
32666,2023-10-18,US,24,Male,Silver,Organic
32667,2023-04-14,US,18,Female,Bronze,Paid Search
32668,2023-05-04,US,30,Male,Bronze,Email
32669,2023-09-11,IN,26,Female,Bronze,Organic
32670,2023-03-28,AU,31,Female,Bronze,Organic
32671,2023-11-14,US,35,Female,Bronze,Paid Search
32672,2021-12-28,US,49,Male,Silver,Paid Search
32673,2023-07-27,US,45,Male,Gold,Email
32674,2021-05-03,CA,34,Female,Platinum,Paid Search
32675,2021-11-25,AU,30,Male,Bronze,Organic
32676,2023-09-04,IN,32,Male,Bronze,Paid Search
32677,2021-05-27,BR,34,Female,Silver,Organic
32678,2022-07-03,BR,33,Male,Silver,Social
32679,2022-01-08,IN,50,Female,Bronze,Social
32680,2021-04-21,US,42,Male,Silver,Organic
32681,2021-09-16,AU,38,Male,Bronze,Paid Search
32682,2022-08-09,CA,32,Female,Bronze,Organic
32683,2022-11-22,DE,25,Female,Silver,Organic
32684,2023-01-10,IN,35,Male,Silver,Organic
32685,2021-05-24,US,34,Female,Silver,Organic
32686,2021-12-17,US,45,Female,Gold,Email
32687,2021-04-25,IN,39,Male,Silver,Organic
32688,2021-01-11,UK,32,Female,Bronze,Organic
32689,2022-03-04,US,22,Male,Gold,Social
32690,2022-11-12,DE,23,Male,Platinum,Referral
32691,2022-02-11,DE,27,Female,Bronze,Organic
32692,2021-02-13,AU,48,Male,Silver,Paid Search
32693,2021-08-29,CA,46,Female,Bronze,Referral
32694,2022-04-19,AU,28,Male,Silver,Paid Search
32695,2022-01-25,US,39,Female,Bronze,Paid Search
32696,2023-06-23,BR,43,Male,Gold,Paid Search
32697,2022-10-17,CA,18,Female,Bronze,Organic
32698,2023-12-30,UK,32,Female,Bronze,Organic
32699,2021-07-12,IN,48,Female,Bronze,Organic
32700,2022-02-10,US,47,Female,Silver,Social
32701,2021-04-06,US,58,Male,Bronze,Email
32702,2021-01-23,IN,37,Female,Silver,Referral
32703,2023-10-09,IN,49,Female,Bronze,Paid Search
32704,2022-06-24,CA,50,Female,Silver,Organic
32705,2022-12-24,US,34,Male,Silver,Organic
32706,2021-10-30,US,55,Female,Gold,Paid Search
32707,2021-02-26,US,40,Female,Silver,Paid Search
32708,2023-09-05,AU,19,Female,Bronze,Social
32709,2022-12-22,US,34,Female,Silver,Social
32710,2023-02-19,IN,39,Male,Bronze,Email
32711,2022-08-08,IN,31,Female,Bronze,Paid Search
32712,2022-03-19,UK,30,Female,Bronze,Email
32713,2022-04-08,US,36,Female,Gold,Referral
32714,2023-04-15,BR,46,Female,Bronze,Paid Search
32715,2021-09-06,IN,28,Male,Gold,Organic
32716,2022-01-09,US,46,Female,Bronze,Organic
32717,2021-12-03,US,39,Female,Bronze,Organic
32718,2022-07-26,AU,41,Male,Silver,Email
32719,2023-11-26,IN,40,Female,Bronze,Organic
32720,2023-10-08,IN,50,Female,Gold,Organic
32721,2022-08-20,BR,43,Female,Bronze,Paid Search
32722,2021-08-08,AU,37,Male,Bronze,Paid Search
32723,2023-10-27,AU,35,Male,Silver,Social
32724,2021-12-09,US,38,Male,Bronze,Paid Search
32725,2022-01-26,UK,22,Male,Bronze,Paid Search
32726,2023-08-28,UK,44,Female,Bronze,Paid Search
32727,2021-10-16,CA,20,Female,Bronze,Paid Search
32728,2022-05-21,IN,47,Female,Bronze,Paid Search
32729,2023-10-01,IN,32,Female,Silver,Organic
32730,2021-12-15,IN,27,Male,Silver,Paid Search
32731,2022-11-15,CA,41,Male,Bronze,Organic
32732,2021-02-10,DE,49,Female,Silver,Referral
32733,2023-12-27,AU,48,Male,Bronze,Email
32734,2022-04-04,UK,22,Female,Bronze,Paid Search
32735,2023-01-04,BR,55,Female,Bronze,Paid Search
32736,2022-07-03,AU,39,Male,Silver,Email
32737,2022-04-21,US,38,Female,Bronze,Paid Search
32738,2022-03-21,US,30,Male,Bronze,Organic
32739,2021-01-20,AU,29,Female,Bronze,Paid Search
32740,2021-10-31,UK,39,Female,Silver,Social
32741,2022-02-21,US,19,Other,Gold,Organic
32742,2022-02-09,IN,30,Female,Silver,Paid Search
32743,2021-10-27,IN,42,Female,Bronze,Organic
32744,2022-12-05,US,43,Male,Gold,Organic
32745,2023-06-27,BR,33,Female,Bronze,Organic
32746,2023-09-03,US,18,Male,Silver,Social
32747,2023-12-01,IN,28,Female,Bronze,Organic
32748,2022-12-13,BR,49,Female,Bronze,Organic
32749,2022-03-27,BR,28,Female,Bronze,Paid Search
32750,2022-12-09,US,31,Female,Bronze,Paid Search
32751,2021-05-25,US,38,Female,Bronze,Organic
32752,2023-06-14,US,26,Female,Bronze,Organic
32753,2022-08-09,US,25,Female,Bronze,Organic
32754,2021-06-30,US,31,Male,Bronze,Organic
32755,2022-04-12,DE,36,Female,Silver,Social
32756,2021-11-26,US,28,Male,Bronze,Email
32757,2022-01-18,US,37,Male,Bronze,Paid Search
32758,2021-02-25,IN,45,Female,Bronze,Organic
32759,2021-01-18,US,54,Female,Silver,Paid Search
32760,2022-01-18,US,29,Female,Silver,Organic
32761,2021-11-27,IN,43,Male,Bronze,Organic
32762,2023-12-30,UK,33,Female,Platinum,Organic
32763,2021-10-15,UK,45,Female,Bronze,Paid Search
32764,2021-12-27,IN,29,Female,Silver,Organic
32765,2023-09-30,UK,57,Male,Bronze,Organic
32766,2023-07-31,BR,29,Male,Bronze,Paid Search
32767,2021-03-04,DE,35,Female,Platinum,Email
32768,2021-04-04,UK,29,Male,Gold,Social
32769,2021-04-15,CA,18,Female,Bronze,Social
32770,2022-05-19,US,28,Male,Silver,Email
32771,2022-09-19,AU,22,Female,Bronze,Email
32772,2022-01-20,DE,40,Male,Bronze,Referral
32773,2021-01-15,DE,35,Female,Bronze,Paid Search
32774,2021-08-09,CA,31,Male,Silver,Referral
32775,2022-11-04,US,47,Male,Silver,Referral
32776,2022-02-12,US,32,Female,Silver,Organic
32777,2021-05-16,UK,45,Male,Silver,Organic
32778,2022-12-15,UK,44,Female,Bronze,Social
32779,2022-11-03,BR,37,Male,Gold,Email
32780,2022-06-21,IN,18,Female,Gold,Paid Search
32781,2023-10-27,US,31,Male,Bronze,Email
32782,2023-07-14,IN,25,Female,Bronze,Paid Search
32783,2021-02-13,US,42,Female,Bronze,Paid Search
32784,2023-09-18,DE,35,Male,Bronze,Referral
32785,2021-02-24,UK,39,Female,Bronze,Organic
32786,2022-06-12,US,28,Female,Bronze,Email
32787,2023-09-15,IN,40,Male,Bronze,Paid Search
32788,2023-12-11,DE,43,Other,Bronze,Social
32789,2021-01-25,AU,58,Female,Bronze,Organic
32790,2021-03-20,IN,47,Female,Bronze,Paid Search
32791,2021-09-22,DE,32,Male,Bronze,Paid Search
32792,2021-10-30,IN,49,Male,Gold,Email
32793,2021-11-02,IN,43,Male,Bronze,Organic
32794,2022-04-02,UK,27,Female,Bronze,Organic
32795,2021-12-16,AU,46,Female,Silver,Social
32796,2022-10-01,US,37,Male,Bronze,Social
32797,2023-07-25,IN,35,Female,Bronze,Paid Search
32798,2022-08-21,US,45,Female,Silver,Email
32799,2021-12-30,UK,27,Female,Silver,Paid Search
32800,2022-09-14,IN,18,Female,Bronze,Paid Search
32801,2022-11-11,US,27,Male,Bronze,Social
32802,2023-09-09,UK,34,Female,Bronze,Paid Search
32803,2023-11-04,DE,30,Female,Bronze,Social
32804,2021-10-31,US,44,Male,Bronze,Social
32805,2023-10-03,UK,44,Male,Bronze,Email
32806,2023-06-14,BR,32,Female,Silver,Paid Search
32807,2021-05-21,IN,43,Male,Bronze,Paid Search
32808,2022-09-04,CA,31,Female,Bronze,Organic
32809,2021-06-16,IN,50,Male,Gold,Paid Search
32810,2022-06-22,US,54,Female,Silver,Paid Search
32811,2021-02-18,US,30,Female,Bronze,Organic
32812,2021-11-24,US,20,Male,Silver,Organic
32813,2022-10-06,UK,29,Male,Bronze,Organic
32814,2021-11-29,US,49,Male,Gold,Social
32815,2021-01-12,IN,18,Female,Gold,Paid Search
32816,2022-03-02,CA,40,Other,Bronze,Email
32817,2022-08-16,US,25,Male,Silver,Organic
32818,2023-04-17,US,22,Female,Silver,Organic
32819,2021-05-30,CA,43,Female,Bronze,Social
32820,2022-06-07,US,36,Male,Bronze,Email
32821,2021-08-06,US,48,Female,Gold,Email
32822,2021-06-18,IN,50,Female,Bronze,Email
32823,2021-05-14,AU,28,Male,Bronze,Email
32824,2023-04-13,IN,34,Female,Silver,Referral
32825,2023-10-04,US,39,Male,Bronze,Social
32826,2022-12-28,UK,29,Male,Silver,Organic
32827,2022-02-19,IN,45,Female,Platinum,Paid Search
32828,2023-11-06,US,38,Female,Silver,Paid Search
32829,2022-06-29,IN,32,Male,Bronze,Referral
32830,2022-08-03,UK,32,Female,Bronze,Organic
32831,2022-11-26,AU,49,Female,Silver,Paid Search
32832,2022-12-18,DE,30,Female,Bronze,Organic
32833,2022-06-23,CA,48,Male,Bronze,Organic
32834,2022-06-09,BR,36,Female,Bronze,Organic
32835,2021-12-15,US,18,Female,Silver,Paid Search
32836,2023-01-16,UK,18,Female,Silver,Organic
32837,2023-01-07,AU,31,Male,Gold,Paid Search
32838,2022-04-23,UK,40,Male,Gold,Paid Search
32839,2023-02-19,US,37,Male,Gold,Email
32840,2021-05-31,AU,32,Male,Bronze,Organic
32841,2022-04-01,IN,35,Female,Bronze,Organic
32842,2023-12-17,US,42,Male,Bronze,Paid Search
32843,2023-03-15,UK,18,Female,Bronze,Social
32844,2023-02-28,IN,34,Female,Silver,Organic
32845,2023-08-04,IN,33,Male,Silver,Organic
32846,2022-10-29,US,45,Female,Silver,Organic
32847,2022-12-27,US,33,Female,Bronze,Referral
32848,2022-06-12,US,20,Male,Bronze,Paid Search
32849,2023-06-24,US,44,Female,Bronze,Paid Search
32850,2023-02-19,IN,25,Female,Bronze,Paid Search
32851,2022-07-28,CA,31,Male,Silver,Social
32852,2021-05-19,US,23,Male,Bronze,Organic
32853,2023-06-02,DE,32,Other,Silver,Paid Search
32854,2021-12-24,BR,37,Male,Bronze,Paid Search
32855,2022-01-29,IN,21,Male,Bronze,Organic
32856,2021-05-17,AU,47,Female,Bronze,Organic
32857,2021-08-26,UK,23,Male,Bronze,Organic
32858,2021-05-18,AU,48,Female,Gold,Organic
32859,2021-04-17,US,39,Male,Bronze,Email
32860,2021-01-24,DE,18,Female,Bronze,Paid Search
32861,2021-11-19,US,42,Female,Silver,Paid Search
32862,2023-04-08,BR,33,Female,Bronze,Social
32863,2023-08-04,US,47,Female,Bronze,Organic
32864,2021-09-06,US,24,Female,Bronze,Email
32865,2022-04-10,IN,32,Female,Bronze,Paid Search
32866,2023-07-01,US,18,Male,Bronze,Social
32867,2023-02-14,US,41,Female,Bronze,Email
32868,2023-09-18,IN,51,Male,Platinum,Paid Search
32869,2022-04-06,US,41,Female,Silver,Email
32870,2021-07-04,US,41,Female,Bronze,Organic
32871,2021-06-06,IN,33,Male,Bronze,Paid Search
32872,2023-02-16,US,35,Female,Gold,Organic
32873,2021-01-29,DE,41,Male,Silver,Social
32874,2022-05-20,US,39,Male,Bronze,Email
32875,2022-01-22,UK,35,Female,Gold,Paid Search
32876,2023-10-04,IN,25,Female,Bronze,Organic
32877,2023-12-30,IN,37,Male,Silver,Referral
32878,2022-06-15,IN,24,Male,Bronze,Paid Search
32879,2022-09-28,IN,22,Female,Bronze,Referral
32880,2022-02-19,IN,46,Female,Gold,Organic
32881,2023-05-01,IN,31,Female,Gold,Social
32882,2021-11-19,US,47,Female,Bronze,Referral
32883,2023-03-27,IN,35,Female,Bronze,Email
32884,2023-09-17,US,48,Female,Gold,Organic
32885,2021-07-08,IN,41,Other,Gold,Email
32886,2021-09-05,IN,36,Female,Silver,Email
32887,2022-02-19,CA,41,Male,Bronze,Social
32888,2023-06-26,IN,35,Male,Bronze,Social
32889,2022-12-03,CA,44,Female,Silver,Paid Search
32890,2021-08-01,CA,38,Male,Gold,Organic
32891,2022-02-07,US,23,Female,Bronze,Email
32892,2022-12-06,IN,19,Male,Gold,Organic
32893,2023-11-23,US,20,Male,Silver,Email
32894,2022-05-09,US,46,Male,Bronze,Paid Search
32895,2021-03-23,BR,30,Female,Bronze,Organic
32896,2021-04-25,CA,44,Female,Bronze,Email
32897,2021-02-01,US,32,Male,Silver,Organic
32898,2021-05-18,DE,47,Female,Gold,Social
32899,2022-03-28,BR,40,Female,Bronze,Organic
32900,2021-11-05,US,53,Female,Bronze,Paid Search
32901,2021-11-26,IN,35,Male,Bronze,Organic
32902,2023-04-20,US,47,Female,Silver,Email
32903,2022-06-07,IN,39,Other,Bronze,Organic
32904,2023-03-10,US,41,Female,Bronze,Organic
32905,2022-08-17,US,27,Female,Bronze,Social
32906,2021-08-13,US,26,Male,Bronze,Social
32907,2023-11-05,AU,47,Female,Gold,Organic
32908,2022-06-06,US,41,Male,Gold,Email
32909,2023-07-05,US,33,Male,Bronze,Referral
32910,2021-04-17,UK,36,Female,Bronze,Organic
32911,2023-07-20,UK,19,Other,Bronze,Social
32912,2023-02-23,US,41,Female,Gold,Paid Search
32913,2021-10-01,IN,56,Female,Gold,Organic
32914,2023-05-19,IN,18,Male,Bronze,Paid Search
32915,2023-03-25,US,23,Female,Bronze,Paid Search
32916,2023-09-06,CA,35,Male,Gold,Organic
32917,2021-08-18,AU,46,Female,Bronze,Organic
32918,2023-08-28,US,32,Male,Bronze,Organic
32919,2023-04-15,US,46,Male,Bronze,Social
32920,2022-01-05,IN,21,Male,Bronze,Paid Search
32921,2022-01-19,BR,29,Male,Gold,Email
32922,2021-10-06,CA,40,Male,Silver,Paid Search
32923,2022-06-07,CA,48,Female,Bronze,Paid Search
32924,2023-09-09,BR,22,Female,Silver,Paid Search
32925,2023-07-07,US,47,Male,Gold,Social
32926,2021-06-09,BR,60,Female,Silver,Paid Search
32927,2021-05-24,BR,36,Female,Bronze,Organic
32928,2021-03-06,DE,27,Female,Gold,Email
32929,2022-11-04,IN,38,Male,Bronze,Paid Search
32930,2021-12-11,BR,28,Male,Bronze,Email
32931,2023-04-14,US,23,Male,Silver,Paid Search
32932,2023-04-13,US,22,Female,Bronze,Paid Search
32933,2021-08-05,US,23,Female,Bronze,Email
32934,2023-01-31,IN,42,Male,Bronze,Social
32935,2023-04-18,CA,37,Female,Silver,Email
32936,2023-12-17,IN,35,Female,Bronze,Paid Search
32937,2023-03-03,UK,50,Female,Silver,Organic
32938,2022-01-29,IN,35,Female,Gold,Organic
32939,2023-12-31,US,31,Female,Bronze,Organic
32940,2021-10-30,US,26,Female,Silver,Organic
32941,2023-06-01,US,39,Female,Bronze,Referral
32942,2022-02-19,CA,42,Female,Bronze,Organic
32943,2023-10-21,US,31,Male,Bronze,Social
32944,2023-05-07,US,51,Male,Bronze,Email
32945,2022-10-19,UK,23,Male,Gold,Referral
32946,2021-08-23,IN,27,Female,Bronze,Paid Search
32947,2021-07-26,UK,62,Female,Gold,Referral
32948,2023-11-04,IN,38,Male,Bronze,Paid Search
32949,2023-05-28,IN,21,Male,Gold,Organic
32950,2022-07-16,DE,25,Male,Bronze,Paid Search
32951,2023-08-19,US,38,Male,Gold,Organic
32952,2023-05-08,IN,32,Male,Bronze,Email
32953,2022-03-01,IN,39,Male,Bronze,Organic
32954,2023-06-25,IN,40,Male,Bronze,Social
32955,2023-05-22,AU,33,Male,Bronze,Social
32956,2022-06-09,BR,18,Female,Bronze,Organic
32957,2021-01-22,DE,25,Female,Bronze,Paid Search
32958,2023-03-23,CA,31,Female,Bronze,Organic
32959,2022-01-07,BR,32,Female,Bronze,Paid Search
32960,2022-02-04,IN,43,Male,Silver,Paid Search
32961,2023-02-21,IN,47,Other,Bronze,Paid Search
32962,2023-06-07,IN,23,Male,Bronze,Email
32963,2021-04-07,BR,18,Male,Silver,Paid Search
32964,2023-06-22,UK,36,Female,Silver,Organic
32965,2021-11-17,UK,35,Male,Gold,Social
32966,2022-09-12,IN,39,Female,Bronze,Email
32967,2023-08-10,UK,38,Male,Silver,Email
32968,2021-08-27,US,18,Female,Silver,Email
32969,2021-08-30,IN,37,Male,Gold,Referral
32970,2023-11-29,US,26,Female,Silver,Paid Search
32971,2022-02-13,US,28,Female,Silver,Organic
32972,2023-11-03,US,26,Male,Bronze,Social
32973,2022-01-27,US,38,Female,Bronze,Referral
32974,2022-11-10,IN,39,Female,Gold,Organic
32975,2022-07-13,US,18,Male,Gold,Organic
32976,2023-12-14,US,19,Female,Bronze,Organic
32977,2022-08-26,IN,34,Female,Bronze,Paid Search
32978,2022-07-05,US,39,Female,Silver,Paid Search
32979,2022-05-26,IN,47,Male,Bronze,Organic
32980,2022-02-16,IN,29,Female,Bronze,Organic
32981,2022-04-27,BR,37,Male,Bronze,Organic
32982,2022-05-20,US,39,Male,Bronze,Paid Search
32983,2023-04-17,US,26,Female,Silver,Referral
32984,2021-02-20,DE,29,Male,Gold,Paid Search
32985,2022-07-03,AU,29,Female,Bronze,Social
32986,2022-08-25,AU,43,Female,Bronze,Organic
32987,2023-04-05,IN,43,Male,Gold,Social
32988,2022-12-31,US,41,Male,Bronze,Social
32989,2022-04-18,DE,45,Male,Silver,Social
32990,2021-04-30,CA,38,Male,Bronze,Paid Search
32991,2022-02-12,UK,25,Female,Bronze,Organic
32992,2021-10-07,IN,28,Female,Bronze,Paid Search
32993,2021-08-12,US,48,Male,Bronze,Paid Search
32994,2023-03-01,IN,34,Male,Bronze,Referral
32995,2022-06-08,US,33,Male,Gold,Social
32996,2023-05-19,IN,22,Female,Silver,Referral
32997,2021-06-01,CA,25,Male,Bronze,Referral
32998,2023-12-16,UK,32,Female,Platinum,Email
32999,2022-06-03,US,43,Female,Silver,Organic
33000,2021-10-05,DE,34,Female,Silver,Social
33001,2022-02-02,US,18,Male,Gold,Organic
33002,2023-07-11,US,36,Male,Silver,Paid Search
33003,2023-02-17,US,41,Male,Bronze,Social
33004,2021-07-08,BR,44,Female,Silver,Social
33005,2023-12-21,UK,34,Female,Silver,Paid Search
33006,2021-05-24,US,29,Male,Silver,Paid Search
33007,2021-10-29,IN,25,Male,Platinum,Organic
33008,2023-03-10,US,40,Male,Silver,Organic
33009,2022-08-04,US,34,Female,Bronze,Email
33010,2022-05-04,BR,22,Female,Silver,Paid Search
33011,2023-10-12,AU,38,Female,Silver,Paid Search
33012,2023-05-20,CA,39,Female,Bronze,Social
33013,2023-11-20,US,38,Male,Bronze,Paid Search
33014,2021-11-06,US,43,Male,Gold,Email
33015,2023-07-21,US,18,Male,Bronze,Email
33016,2021-08-22,US,33,Male,Bronze,Email
33017,2023-06-02,AU,25,Male,Bronze,Organic
33018,2022-08-24,US,32,Male,Bronze,Social
33019,2022-10-17,CA,43,Female,Silver,Paid Search
33020,2021-05-07,US,42,Female,Bronze,Referral
33021,2023-08-21,CA,41,Female,Bronze,Organic
33022,2021-11-02,CA,18,Male,Bronze,Organic
33023,2022-10-17,US,45,Female,Silver,Organic
33024,2021-07-02,US,40,Other,Bronze,Organic
33025,2023-10-11,IN,47,Male,Bronze,Paid Search
33026,2021-12-17,US,44,Male,Bronze,Organic
33027,2023-04-16,US,21,Male,Bronze,Organic
33028,2023-04-19,CA,19,Female,Silver,Paid Search
33029,2022-08-26,IN,26,Female,Bronze,Paid Search
33030,2021-05-13,IN,31,Female,Bronze,Social
33031,2021-11-03,UK,32,Male,Bronze,Organic
33032,2022-11-01,US,56,Female,Bronze,Email
33033,2022-08-10,CA,21,Female,Bronze,Email
33034,2022-10-03,US,31,Female,Bronze,Organic
33035,2021-10-01,US,37,Male,Gold,Email
33036,2022-08-13,BR,37,Female,Bronze,Paid Search
33037,2021-04-04,BR,32,Female,Silver,Organic
33038,2022-06-15,US,41,Female,Bronze,Paid Search
33039,2021-04-11,UK,60,Female,Bronze,Email
33040,2022-12-28,CA,31,Female,Bronze,Organic
33041,2022-09-13,US,47,Female,Gold,Email
33042,2023-07-22,US,32,Male,Bronze,Organic
33043,2022-05-21,DE,22,Male,Gold,Paid Search
33044,2021-06-27,CA,43,Female,Silver,Paid Search
33045,2021-09-15,CA,44,Female,Silver,Paid Search
33046,2023-06-11,US,42,Female,Bronze,Paid Search
33047,2023-11-16,UK,57,Male,Bronze,Paid Search
33048,2021-03-09,US,19,Female,Bronze,Referral
33049,2023-01-11,UK,42,Female,Platinum,Referral
33050,2022-06-12,IN,25,Male,Silver,Organic
33051,2021-10-10,UK,37,Female,Bronze,Social
33052,2022-07-15,US,30,Other,Silver,Organic
33053,2023-10-22,IN,39,Female,Bronze,Paid Search
33054,2021-08-05,IN,36,Male,Bronze,Referral
33055,2023-07-06,US,38,Male,Silver,Social
33056,2021-04-09,US,23,Female,Silver,Referral
33057,2023-03-01,DE,41,Female,Bronze,Organic
33058,2021-03-24,US,22,Female,Silver,Paid Search
33059,2021-03-08,IN,42,Female,Silver,Social
33060,2021-02-10,US,32,Male,Bronze,Organic
33061,2023-06-01,US,40,Female,Bronze,Organic
33062,2022-09-21,US,22,Female,Bronze,Paid Search
33063,2023-01-26,US,45,Female,Silver,Referral
33064,2021-06-20,DE,28,Female,Silver,Organic
33065,2023-10-07,UK,30,Male,Bronze,Organic
33066,2023-06-05,US,26,Female,Gold,Email
33067,2022-06-20,US,34,Male,Bronze,Organic
33068,2023-09-12,US,46,Male,Bronze,Email
33069,2021-06-06,BR,40,Male,Bronze,Paid Search
33070,2021-11-17,US,29,Female,Bronze,Email
33071,2021-02-23,AU,42,Male,Gold,Email
33072,2021-06-30,UK,38,Male,Bronze,Email
33073,2023-07-11,AU,42,Male,Bronze,Paid Search
33074,2022-03-25,US,19,Female,Gold,Social
33075,2022-12-08,AU,43,Female,Bronze,Organic
33076,2023-08-24,BR,26,Female,Bronze,Email
33077,2023-04-17,US,30,Male,Bronze,Organic
33078,2022-03-14,AU,24,Male,Gold,Organic
33079,2022-01-17,IN,53,Female,Bronze,Email
33080,2021-04-29,US,40,Female,Bronze,Paid Search
33081,2023-06-28,IN,47,Male,Bronze,Social
33082,2023-12-15,US,35,Female,Bronze,Paid Search
33083,2022-07-02,UK,27,Male,Gold,Organic
33084,2022-07-02,UK,31,Female,Platinum,Social
33085,2023-07-18,US,35,Female,Silver,Organic
33086,2022-01-10,US,22,Other,Silver,Referral
33087,2022-03-22,US,29,Male,Bronze,Paid Search
33088,2023-09-06,DE,22,Male,Bronze,Email
33089,2022-02-20,US,20,Male,Silver,Organic
33090,2023-10-13,IN,38,Male,Bronze,Email
33091,2021-06-26,IN,56,Female,Bronze,Email
33092,2022-06-29,CA,45,Female,Bronze,Referral
33093,2022-06-21,UK,45,Female,Bronze,Email
33094,2021-12-02,AU,33,Female,Silver,Email
33095,2023-11-21,UK,43,Male,Bronze,Email
33096,2022-06-13,IN,38,Male,Bronze,Referral
33097,2023-08-21,BR,25,Female,Gold,Organic
33098,2021-08-29,IN,28,Male,Bronze,Social
33099,2022-01-18,US,34,Female,Silver,Email
33100,2022-06-08,UK,45,Female,Gold,Paid Search
33101,2022-09-10,US,49,Male,Bronze,Paid Search
33102,2021-09-09,US,43,Female,Bronze,Social
33103,2021-12-09,US,60,Female,Bronze,Paid Search
33104,2022-11-13,US,34,Male,Silver,Social
33105,2021-11-01,US,29,Female,Gold,Social
33106,2023-04-13,UK,29,Female,Bronze,Email
33107,2022-06-07,IN,34,Male,Gold,Organic
33108,2023-11-28,IN,21,Male,Silver,Paid Search
33109,2021-09-18,UK,26,Other,Bronze,Organic
33110,2023-07-12,US,40,Female,Silver,Paid Search
33111,2022-06-21,DE,46,Male,Bronze,Paid Search
33112,2021-04-05,IN,26,Female,Bronze,Social
33113,2023-02-12,US,21,Female,Silver,Social
33114,2021-08-20,UK,25,Male,Silver,Organic
33115,2021-06-01,US,35,Male,Bronze,Email
33116,2022-08-06,DE,39,Other,Bronze,Paid Search
33117,2023-05-11,US,53,Male,Bronze,Organic
33118,2021-10-10,US,33,Male,Bronze,Referral
33119,2022-11-14,US,18,Male,Bronze,Social
33120,2021-01-16,IN,45,Female,Bronze,Paid Search
33121,2021-07-22,DE,42,Male,Silver,Paid Search
33122,2023-04-07,IN,37,Female,Bronze,Paid Search
33123,2021-01-15,IN,35,Female,Bronze,Social
33124,2022-01-27,IN,50,Female,Gold,Organic
33125,2022-07-11,BR,41,Female,Bronze,Paid Search
33126,2021-03-14,CA,29,Female,Bronze,Email
33127,2023-12-08,BR,27,Male,Bronze,Organic
33128,2022-07-12,CA,35,Female,Bronze,Organic
33129,2022-01-06,IN,43,Male,Platinum,Email
33130,2023-12-07,UK,21,Male,Gold,Email
33131,2022-09-04,UK,18,Male,Bronze,Paid Search
33132,2023-01-13,AU,27,Male,Gold,Organic
33133,2021-04-09,CA,18,Female,Bronze,Social
33134,2021-06-23,IN,24,Male,Bronze,Organic
33135,2021-02-19,UK,54,Male,Bronze,Referral
33136,2022-07-18,AU,40,Female,Bronze,Social
